TAZ,car,hh,population,gil0,gil1,gil2,gil3,gil4,gil5,industry,other,service,workplace,superZone,IntExt,xi,yi,Students,area,socio,vehAdultFactor,SZ_new,ssz,settl_size,ORTHO,ARABS,REST,childEdu,adultEdu
3614,2928.4,1169.6,7809.7,1104.9,1218.3,779.2,942.2,2518.7,1246.4,366.7581208,122.7813737,381.5310902,871.2309668,36,3,229.235763,724.619201,2112,1.28,7,1,36,4,3,0.04,0,0.96,2112,0
3615,3911.7,1562.4,10432,1476,1627.4,1040.9,1258.5,3364.4,1664.9,1500.056236,502.3063809,1560.459551,3562.870841,36,3,228.077087,724.736633,2954,4.57,6,1,36,4,3,0.01,0,0.99,2954,0
3616,0,0,0,0,0,0,0,0,0,2383.530725,798.2876688,2479.758425,5661.499465,36,3,228.131652,723.360778,0,1.21,5,1,36,4,3,0,0,1,0,0
3617,2503.4,999.9,6676.2,944.6,1041.5,666.1,805.4,2153.1,1065.5,2411.497293,807.6541797,2508.854057,5727.927269,36,3,227.458007,723.821838,243,0.65,5,1,36,4,3,0.02,0,0.98,243,0
3618,4321.3,1725.9,11524.2,1630.5,1797.8,1149.9,1390.3,3716.6,1839.2,568.4838954,190.3955669,591.4346788,1350.295692,36,3,227.254577,723.436401,2068,0.58,5,1,36,4,3,0.03,0,0.97,2068,0
3619,2077.1,829.6,5539.4,783.7,864.1,552.7,668.3,1786.5,884.1,338.3653369,113.3246881,352.0257935,803.7048375,36,3,225.896987,723.346374,980,10.74,7,1,36,4,3,0,0,1,980,0
3620,1284.4,827.8,3454.4,609.1,648.8,383.8,409.8,1013.9,388.9,806.5200573,270.1358039,839.1031566,1915.688339,36,3,242.259399,715.569763,663,51.64,6,1,36,4,1,0,0,1,663,0
3621,721.6,503.2,2099.9,370.3,394.4,233.3,249.1,616.3,236.4,1021.711674,342.2120778,1062.988432,2426.822647,36,3,238.156448,718.429687,908,26.55,6,1,36,4,1,0,0,1,908,0
3622,1036.3,672.2,2805.3,494.7,526.9,311.7,332.8,823.4,315.9,702.1409027,235.175053,730.5071244,1667.761548,36,3,233.720397,719.188171,155,47.97,7,1,36,4,1,0,0,1,155,0
3623,2053.4,1178.6,4918.3,864.5,891.3,485.8,518.7,1589.5,568.5,428.7697265,143.5412961,446.0405152,1018.539037,36,3,230.811523,722.803283,1103,17.81,5,1,36,4,2,0,0.55,0.45,1103,0
3624,883.5,458,2070.4,363.9,375.2,204.5,218.4,669.1,239.3,485.3419854,162.5875099,504.8890231,1152.727177,36,3,228.497436,715.828308,402,20.23,6,1,36,4,1,0,0,1,402,0
3625,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,225.172271,720.225402,0,11.45,0,1,36,4,1,0,0,1,0,0
3626,1380.1,725.8,3029,534.1,568.9,336.5,359.4,889,341,292.480179,97.98243188,304.2957076,694.784517,36,3,232.312423,716.321472,479,10.32,7,1,36,4,2,0,0,1,479,0
3627,2457.1,1691,7260.1,1170.5,1363.9,972,1267.7,2067,419.1,676.667922,226.6808885,703.9205681,1607.14203,36,3,227.964065,714.294494,1545,10.56,3,1,36,4,2,0,0.83,0.17,1545,0
3628,2119,1185.5,4947.2,872.4,929.1,549.7,586.9,1452,557,596.8410494,199.9392242,620.8786865,1417.546635,36,3,223.891235,718.571838,872,22.59,7,1,36,4,1,0,0,1,872,0
3701,750.6,620.5,1794.2,299,319.4,190.4,206,516.4,263,370.1012468,123.9890337,385.008019,879.0581736,37,3,250.446075,718.584838,726,55.09,6,1,37,4,1,0,0,1,726,0
3702,0,0,0,0,0,0,0,0,0,188.6252565,63.17813781,196.2456442,448.0325084,37,3,247.600219,715.644836,0,5.02,0,1,37,4,1,0,0,1,0,0
3703,584,302.2,1605.5,267.5,285.8,170.4,184.3,462.1,235.4,674.6252814,226.0175321,701.8276647,1602.501355,37,3,251.478179,709.451171,75,37.65,7,1,37,4,1,0,0,1,75,0
3704,1609.5,1339.9,4638.1,730.4,803.2,510.7,560.3,1492.7,540.8,804.1108202,269.3086755,836.6202246,1910.00766,37,3,247.937545,711.440002,2215,3.27,6,1,37,4,2,0,0,1,2215,0
3705,0,0,0,0,0,0,0,0,0,1637.16058,548.3094324,1703.349362,3888.7541,37,3,247.217239,713.02185,0,1.32,6,1,37,4,2,0,0,1,0,0
3706,727.3,698.7,2096,330.1,363,230.8,253.2,674.6,244.4,246.6031428,82.59106095,256.5730638,585.7574353,37,3,246.745437,712.349548,38,0.66,4,1,37,4,2,0,0,1,38,0
3707,1835.4,1459.1,5289.2,833,915.9,582.4,639,1702.3,616.7,211.2871654,70.76321476,219.8292963,501.8712523,37,3,246.700469,711.672424,770,0.64,4,1,37,4,2,0.1,0,0.9,770,0
3708,2499.2,2177.4,7202.3,1134.2,1247.2,793,870.1,2318,839.7,461.1677704,154.4519466,479.8123268,1095.413657,37,3,246.830474,710.667114,1497,1.44,4,1,37,4,2,0,0,1,1497,0
3709,1617.9,1740.9,4021.6,670.1,715.9,426.7,461.7,1157.6,589.5,770.7194517,257.9724859,801.6335099,1830.538648,37,3,244.223831,710.136474,965,34.46,7,1,37,4,1,0,0,1,965,0
3710,614.8,1109.2,2490.6,415,443.4,264.3,285.9,716.9,365.1,872.9562442,292.4637149,908.1557705,2073.615684,37,3,249.928497,704.022705,987,45.32,4,1,37,4,1,0,0,1,987,0
3711,955.3,667.8,2136.1,355.9,380.3,226.7,245.2,614.8,313.1,258.2016714,86.5044732,268.6129338,613.330896,37,3,245.551528,705.622619,460,8.5,6,1,37,4,1,0,0,1,460,0
3712,237.2,191.9,882.6,155.6,165.8,98.1,104.7,259,99.4,103.0347998,34.48744338,107.1675926,244.7183379,37,3,239.903076,708.997253,85,25.52,6,1,37,4,1,0,0,1,85,0
3713,194.1,149.8,795.9,140.4,149.5,88.4,94.4,233.6,89.6,144.8518033,48.48428271,150.6619033,344.038059,37,3,240.073165,705.737609,89,16.87,4,1,37,4,1,0,0,1,89,0
3801,5135.5,3558.8,16606.5,2544.4,2975.7,2134.8,2772.3,5121.1,1058.2,394.3018052,132.1054712,410.1874881,936.627791,38,3,218.611785,716.85498,1929,3.35,2,1,38,3,2,0,1,0,1929,0
3802,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,215.286102,718.084655,0,4.69,2,1,38,3,2,0,1,0,0,0
3803,1745.9,1055.6,5014.7,845.7,951.6,634.6,852.2,1426.1,304.5,260.3684205,87.18693799,270.8592954,618.4037145,38,3,210.272125,714.503967,1436,10.71,2,1,38,3,2,0,1,0,1436,0
3804,660.2,476.6,2145.2,348.3,395.5,268.6,356,648.6,128.1,265.3314672,88.84255194,276.0250328,630.253151,38,3,213.318771,716.02301,493,4.91,2,1,38,3,3,0,1,0,493,0
3805,1687.3,1191.6,5481.4,890,1010.7,686.4,909.6,1657.4,327.4,223.3960922,74.85985768,232.3755181,530.5938972,38,3,214.600341,714.487548,2167,0.86,2,1,38,3,3,0,1,0,2167,0
3806,3984.4,3235.8,12943,2101.4,2386.4,1620.7,2147.8,3913.7,773,1032.276858,345.9151765,1073.769318,2451.787744,38,3,215.776779,715.455993,4635,11.99,2,1,38,3,3,0,1,0,4635,0
3807,1724,1191.6,5600.4,909.3,1032.6,701.3,929.3,1693.4,334.5,132.1974238,44.29925445,137.5111111,313.9855563,38,3,215.861984,713.440246,1554,1.33,2,1,38,3,3,0,1,0,1554,0
3808,3264.6,2621.5,10604.7,1721.8,1955.3,1327.9,1759.7,3206.6,633.3,1530.050649,512.7187889,1591.551171,3634.063285,38,3,214.567337,713.669921,428,0.24,2,1,38,3,3,0,1,0,428,0
3809,2384.2,1787.4,7745.5,1257.6,1428.1,969.9,1285.3,2342.1,462.6,106.38065,35.6480735,110.6566297,252.667462,38,3,213.899536,714.033447,3780,0.76,2,1,38,3,3,0,1,0,3780,0
3810,623.6,476.6,2026.2,329,373.6,253.7,336.2,612.7,121,74.48121368,24.95859708,77.4749927,176.9022772,38,3,212.910552,713.974609,556,4.95,2,1,38,3,3,0,1,0,556,0
3811,3193.8,2371.4,10374.4,1684.4,1912.8,1299.1,1721.5,3137,619.6,198.4635775,66.50499127,206.4408387,471.3760297,38,3,213.529479,713.122985,2739,1.93,2,1,38,3,3,0,1,0,2739,0
3812,1834,1429.9,5957.4,967.2,1098.4,746,988.6,1801.4,355.8,392.93497,131.6722045,408.7290262,933.2701168,38,3,214.916427,713.029541,2257,0.86,2,1,38,3,3,0,1,0,2257,0
3813,217,121.9,435.4,75.5,80,46.6,45.8,139.7,47.7,58.29621575,19.5350168,60.63943733,138.4608656,38,3,214.038345,711.969543,27,2.44,9,1,38,3,1,0,0,1,27,0
3814,616.4,338.4,1757.1,296.3,333.4,222.4,298.6,499.7,106.7,105.2434554,35.2670005,109.4737255,249.9664816,38,3,211.917953,711.060546,429,3.43,2,1,38,3,2,0,1,0,429,0
3815,3104.8,2288.1,11440.3,1752.9,1981.3,1333.4,1864.1,3619.5,889.2,483.8343489,162.0235029,503.3320924,1149.072252,38,3,210.228881,712.227661,1426,4.1,3,1,38,3,3,0,1,0,1426,0
3816,3199.1,2720.3,11787.6,1806.1,2041.5,1373.9,1920.7,3729.3,916.2,545.3903004,182.6369854,567.3686495,1295.263269,38,3,208.203582,711.23944,3177,3.23,3,1,38,3,3,0,1,0,3177,0
3817,1389.8,1307.5,5121.3,784.7,887,596.9,834.5,1620.3,398,260.7273701,87.30713583,271.232708,619.2562595,38,3,207.088577,712.544738,1108,2.52,3,1,38,3,3,0,1,0,1108,0
3818,1864.4,1136.6,4688.9,670.2,776.7,548.1,816.4,1546,331.6,542.8923237,181.7565343,564.8294948,1289.448261,38,3,206.070968,712.892089,1971,1.72,4,1,38,3,2,0,1,0,1971,0
3819,2946.9,1677.9,7411.2,1059.3,1227.6,866.3,1290.3,2443.5,524.1,795.8887707,266.4579666,828.049012,1890.351634,38,3,205.133041,712.700439,2014,1.69,4,1,38,3,2,0,1,0,2014,0
3820,3632.6,2108.1,9135.7,1305.8,1513.3,1067.8,1590.6,3012.1,646.1,328.8331236,110.0910186,342.1205992,781.0265144,38,3,204.205032,711.777709,2122,4.41,4,1,38,3,2,0,1,0,2122,0
3821,1170.5,731.7,3325.8,896.3,771,197.7,384,845.3,231.5,291.6866369,97.67824621,303.4411377,692.7350682,38,3,210.12416,709.895446,505,2.88,7,1,38,3,2,0,0,1,505,0
3822,1470.9,889.4,4224.6,712.5,801.7,534.6,717.9,1201.4,256.5,255.5925413,85.59127508,265.8925083,607.0141518,38,3,208.197555,709.262329,1559,1.9,2,1,38,3,2,0,1,0,1559,0
3823,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,205.389572,709.549316,0,7.62,0,1,38,3,1,0,0,1,0,0
3824,683.9,341.8,2003.4,347.6,368,214.6,211,642.8,219.6,147.2030514,49.29446218,153.1350968,349.5968032,38,3,206.177246,708.01361,156,4.7,5,1,38,3,2,0,0.71,0.29,156,0
3825,1600.3,1490.4,5464.7,1472.6,1266.9,324.8,631,1389,380.3,51.41199833,17.23085719,53.49190003,122.1103579,38,3,204.738906,708.104187,3662,0.97,5,1,38,3,2,0.94,0.06,0,3662,0
3826,2730,2542.6,9322.6,2512.3,2161.3,554.2,1076.5,2369.5,648.8,410.9592232,137.7339904,427.5848128,976.0830049,38,3,204.232299,707.195556,2525,1.65,5,1,38,3,2,0.94,0.06,0,2525,0
3827,0,0,0,0,0,0,0,0,0,56.32863182,18.8682693,58.59767165,133.7866768,38,3,205.40158,707.589538,0,0.38,0,1,38,3,1,0,0,1,0,0
3828,871.7,615.1,2702.5,728.3,626.5,160.6,312.1,686.9,188.1,404.5430256,135.5088257,420.8388987,960.8340425,38,3,205.014862,706.758544,6948,1.23,0,1,38,3,1,0,0,1,0,0
3829,29.2,20.6,90.4,24.4,21,5.4,10.4,23,6.3,0,0,0,0,38,3,205.886245,707.388366,0,0.17,0,1,38,3,1,0,0,1,0,0
3830,1353,954.7,4194.6,1130.4,972.5,249.3,484.4,1066.2,291.9,0,0,0,0,38,3,205.853302,706.864318,0,0.35,0,1,38,3,1,0,0,1,0,0
3831,1123.5,753.2,2834.4,491.7,520.6,303.6,298.5,909.4,310.6,264.3378775,88.59348724,275.031817,627.8377396,38,3,204.44638,705.498229,661,6.08,4,1,38,3,2,0,0.8,0.2,661,0
3901,1315.4,1160,3099,537.6,569.2,331.9,326.3,994.3,339.6,505.4607475,169.1910239,525.8251944,1200.53849,39,3,202.253097,716.260498,473,45.3,8,1,39,2,1,0,0,1,473,0
3902,215.1,240.7,812.5,141,149.2,87,85.6,260.7,89,189.6233233,63.47192021,197.2630344,450.3813587,39,3,201.285003,712.08496,42,6.48,4,1,39,2,1,0,0,1,42,0
3903,1721.6,1222.9,4484.1,811.2,814.2,411.5,454.3,1541.8,451.1,338.6946363,113.3700146,352.3402635,804.4461399,39,3,200.309463,714.316528,523,12.01,9,1,39,2,2,0,0,1,523,0
3904,1896.8,1646.8,4940.3,893.8,897,453.4,500.5,1698.7,497,603.501523,202.0641088,627.8541404,1433.402849,39,3,196.082778,714.285217,464,4.67,9,1,39,2,2,0,0,1,464,0
3905,0,0,0,0,0,0,0,0,0,54.72938216,18.33519709,56.93178641,130,39,3,195.548522,717.388,0,5.37,9,1,39,2,2,0,0,1,0,0
3906,1932.2,1472.9,5032.6,910.4,913.8,461.9,509.8,1730.4,506.2,289.0083234,96.76563701,300.6704466,686.4363027,39,3,194.315429,714.05725,654,1.98,8,1,39,2,2,0,0,1,654,0
3907,1110.4,723,2892.2,523.2,525.1,265.4,293,994.4,290.9,540.5391469,180.9830743,562.3510936,1283.858157,39,3,195.290985,712.721923,1096,6.11,9,1,39,2,2,0,0,1,1096,0
3908,373.2,236.1,944.6,149.3,160.7,97.4,102,311.9,123.4,403.1628599,135.0658496,419.3868252,957.6423069,39,3,193.312438,715.963012,38,4.15,9,1,39,2,1,0,0,1,38,0
3909,3108.8,3272.5,17074.1,3142.9,3389.2,2064,2944.3,4770.1,763.6,527.4851158,176.7149015,548.7618264,1252.961844,39,3,191.808837,715.585998,5213,1.6,2,1,39,2,2,0,1,0,5213,0
3910,1938.4,2031.2,5345.3,771.5,822.2,487,635.9,1823.7,805,1163.139639,389.5972757,1210.120799,2762.772718,39,3,192.823837,714.127502,1520,1.43,7,1,39,2,2,0,0,1,1520,0
3911,3271.7,2514.5,9022,1302.2,1387.7,822,1073.4,3078.1,1358.7,2290.383939,767.069748,2382.839481,5440.351896,39,3,192.653808,712.883728,1250,1.42,4,1,39,2,2,0.06,0,0.94,1250,0
3912,2818.7,2783.7,7772.7,1121.9,1195.5,708.2,924.7,2651.8,1170.5,394.2542838,132.0219908,410.1354693,936.488837,39,3,193.044799,711.366699,2870,1.91,6,1,39,2,2,0,0,1,2870,0
3913,1068.8,700.5,3041.6,527.7,558.6,325.8,320.3,975.9,333.3,119.2559263,39.94514713,124.0728732,283.2652321,39,3,191.026947,713.812377,637,4.84,10,1,39,2,2,0,0,1,637,0
3914,1085.5,1223.2,2843.8,493.4,522.3,304.6,299.5,912.4,311.7,0,0,0,0,39,3,191.855346,710.865844,39,4.71,10,1,39,2,2,0,0,1,39,0
3915,549.6,380.4,1898.2,329.3,348.6,203.3,199.9,609,208,266.9061039,89.40096972,277.6342202,633.8626996,39,3,200.702331,709.908935,88,4.12,5,1,39,2,1,0,0,1,88,0
3916,6333.3,3402.3,15316,2604.6,2597.5,1288.2,1666.5,5205,1954.2,1381.611791,462.7499709,1437.364337,3281.841211,39,3,199.158203,708.868164,2879,4.82,8,1,39,2,3,0,0,1,2879,0
3917,4401.7,3077.3,10644.9,1810.2,1805.3,895.3,1158.2,3617.5,1358.2,1597.6474,535.1078301,1662.117688,3795.006029,39,3,197.994583,707.598999,1812,6.02,7,1,39,2,3,0,0,1,1812,0
3918,5052.2,3860.8,12218,2077.7,2072.1,1027.7,1329.4,4152.2,1558.9,495.9211335,166.1012823,515.9331702,1177.996905,39,3,196.243698,708.374938,911,3.23,6,1,39,2,3,0.01,0,0.99,911,0
3919,3814.1,2919.1,9401.8,1598.8,1594.5,790.8,1023,3195.1,1199.6,1198.986928,401.5825355,1247.369965,2848.039325,39,3,196.93338,710.01184,4608,9.12,6,1,39,2,3,0.01,0,0.99,4608,0
3920,646.5,700.2,1554.4,269.7,285.5,166.5,163.7,498.7,170.4,291.4710422,97.62381674,303.2328503,692.3519938,39,3,199.243209,711.077636,110,3.13,9,1,39,2,1,0,0,1,110,0
3921,0,0,0,0,0,0,0,0,0,3458.769355,1158.221064,3598.094049,8215.760802,39,3,194.390457,710.03424,0,13.78,0,1,39,2,1,0,0,1,0,0
3922,393.5,507.8,1127.4,178.2,191.8,116.2,121.7,372.2,147.2,348.9199341,116.871828,363.0133954,828.7796605,39,3,190.663589,711.515319,80,2.59,4,1,39,2,2,0,0,1,80,0
4001,686.5,675.2,1713,297.2,314.6,183.5,180.4,549.6,187.7,483.2468006,161.8649104,502.6705898,1147.640002,40,3,202.898544,708.141723,166,13.58,7,1,39,2,1,0,0,1,166,0
4002,965.1,932.2,3130.8,543.1,575,335.3,329.7,1004.5,343.1,1011.144401,338.6585156,1052.089555,2401.70114,40,3,200.284194,706.700805,3446,10.77,8,1,39,2,1,0,0,1,3446,0
4003,843.1,794.6,2234,387.6,410.3,239.3,235.3,716.8,244.8,798.6241994,267.4004222,830.9350838,1897.018346,40,3,196.28569,705.606628,73,13.08,6,1,40,2,1,0,0,1,73,0
4004,5758,4678.2,14774,2073.4,2237.9,1365.8,1708.4,4942,2446.5,1100.506944,368.5564651,1145.053047,2613.956792,40,3,195.396636,703.611694,3786,7.07,6,1,40,2,3,0,0,1,3786,0
4005,1390.2,1189,3567,500.6,540.3,329.8,412.5,1193.2,590.7,85.72885018,28.71033405,89.19896564,203.6257122,40,3,195.654861,705.391174,238,5.31,7,1,40,2,3,0,0,1,238,0
4006,0,0,0,0,0,0,0,0,0,2260.341454,757.0045685,2351.625471,5368.867879,40,3,192.303115,706.770874,0,2.83,6,1,40,2,3,0,0,1,0,0
4007,3139.6,2321.1,8055.6,1130.5,1220.2,744.7,931.5,2694.6,1334,1710.811567,572.9630669,1779.902788,4063.598998,40,3,190.793502,707.569641,2185,4.62,7,1,40,2,3,0,0,1,2185,0
4008,0,0,0,0,0,0,0,0,0,1281.176626,429.0752431,1332.917016,3043.110155,40,3,190.606658,706.495483,0,0.35,7,1,40,2,3,0,0,1,0,0
4009,0,0,0,0,0,0,0,0,0,68.62419361,22.98384476,71.39811818,163,40,3,190.157882,708.78424,0,4.58,7,1,40,2,3,0,0,1,0,0
4010,3723.8,3017.4,9554.5,1340.9,1447.3,883.3,1104.9,3196,1582.2,1195.62555,400.3676308,1243.921798,2839.95845,40,3,190.92839,704.772094,2897,7.97,5,1,40,2,3,0,0,1,2897,0
4011,4976.7,4385.8,12769.3,1792,1934.3,1180.4,1476.6,4271.4,2114.5,1391.11277,465.9468437,1447.340121,3304.271919,40,3,192.908767,705.561401,2677,2,6,1,40,2,3,0.12,0,0.88,2677,0
4012,6245.5,4613.2,16024.7,2248.9,2427.4,1481.4,1853.1,5360.4,2653.6,882.2815947,295.5161747,917.9425116,2095.659217,40,3,193.627944,703.819396,2652,1.49,7,1,40,2,3,0,0,1,2652,0
4013,1620.1,1279,4156.8,583.4,629.7,384.3,480.7,1390.5,688.3,228.4518296,76.5188928,237.6856181,542.6353503,40,3,192.756759,702.582946,2246,6.38,7,1,40,2,3,0,0,1,2246,0
4014,4893.9,3767.8,12556.8,1762.2,1902.1,1160.8,1452.1,4200.3,2079.3,1140.299214,381.9379931,1186.388938,2708.521374,40,3,192.206649,704.279418,428,1.09,4,1,40,2,3,0.19,0,0.81,428,0
4015,5484.8,5683.5,14072.9,1975,2131.7,1301,1627.4,4707.5,2330.4,4230.500535,1416.986756,4401.493027,10048.59162,40,3,192.776245,705.009277,3169,0.95,5,1,40,2,3,0.01,0,0.99,3169,0
4016,6577.4,5019.2,16876.4,2368.4,2556.4,1560.1,1951.6,5645.3,2794.6,1214.703624,406.756122,1263.770514,2885.274425,40,3,189.017456,704.338745,3018,5.77,6,1,40,2,3,0.02,0,0.98,3018,0
4017,4572.9,3340.4,12719.1,2021.5,2267.9,1503.6,2104.3,3947.7,874.1,936.4837637,313.6976591,974.4419939,2224.352287,40,3,205.066802,703.027648,1861,2.92,3,1,38,2,3,0,1,0,1861,0
4018,1413,854.4,3930.7,624.7,700.9,464.7,650.3,1220,270.1,225.5662212,75.55880658,234.7090327,535.7687547,40,3,203.598495,703.939147,1396,1.35,3,1,38,2,3,0,1,0,1396,0
4019,4448.2,3608.6,12372,1966.3,2206,1462.6,2046.8,3840,850.2,918.5011791,307.6739619,955.7305263,2181.639743,40,3,203.879837,702.550537,5143,3.22,3,1,38,2,3,0,1,0,3715,1428
4020,1301.5,724.1,3331.5,529.5,594,393.8,551.2,1034,228.9,199.9958129,66.99338608,208.1021863,475.0334827,40,3,204.478073,701.471923,1752,2.09,4,1,38,2,2,0,1,0,1752,0
4021,5228.2,2676,13379.2,1920,2246.4,1612.9,2269.2,4317.6,1013.1,710.8798326,238.1262207,739.6937228,1688.493963,40,3,203.869964,700.524841,3531,6.75,4,1,38,2,2,0,1,0,3531,0
4022,1808.5,1226.8,4859.4,843,892.5,520.5,511.7,1559.1,532.6,1026.176133,343.6728175,1067.571373,2437.552215,40,3,200.303054,700.230224,232,18.56,8,1,40,2,2,0,0,1,232,0
